SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max
1116_3x1011_3,syn,0.00510444,0.281838,-0.482984,0.447753,-0.683469,0.580066,-1.20442,1.29324

1116_3x1012_3,bsyn,0.0147447,0.347864,-0.593642,0.545981,-0.843569,0.738199,-1.61794,1.51071

1116_3x1012_3,syn,0.0227725,0.311486,-0.511809,0.5105,-0.707915,0.637343,-1.48514,1.35613

1116_3x1013_3,bsyn,0.00543672,0.324181,-0.556936,0.506375,-0.825157,0.674907,-1.64596,1.59326

1116_3x1013_3,syn,0.0179646,0.291583,-0.490215,0.475839,-0.695009,0.604302,-1.24382,1.27521

1116_3x1014_3,bsyn,-0.00233172,0.325763,-0.548075,0.527995,-0.798149,0.689518,-1.58272,1.61089

1116_3x1014_3,syn,0.0101543,0.28798,-0.474783,0.478689,-0.653639,0.616324,-1.32932,1.44894

1116_3x1015_3,bsyn,-0.0393229,0.343674,-0.636061,0.502056,-0.933,0.688692,-1.58154,1.40026

1116_3x1015_3,syn,-0.0215708,0.289541,-0.519408,0.433115,-0.738733,0.597267,-1.34799,1.27503

1116_3x1017_3,bsyn,-0.0692719,0.324684,-0.649523,0.412185,-0.981453,0.580476,-1.62955,1.12806

1116_3x1017_3,syn,-0.0578368,0.298522,-0.583822,0.383612,-0.831547,0.53869,-1.52459,1.31332

1116_3x1036_3,bsyn,0.0689706,0.344315,-0.542525,0.596778,-0.740535,0.76271,-1.31226,1.59452

1116_3x1036_3,syn,0.0740878,0.310183,-0.464212,0.557943,-0.611338,0.702451,-1.36724,1.59114

1119_3x1000_3,bsyn,-0.0163893,0.392542,-0.68388,0.557605,-0.903302,0.748179,-2.1916,1.89474

1119_3x1000_3,syn,-0.00613075,0.355691,-0.591516,0.521526,-0.817026,0.704712,-1.94699,1.74818

1119_3x1001_3,bsyn,0.125,0.412673,-0.549809,0.773195,-0.76647,0.964605,-1.83612,1.90574

1119_3x1001_3,syn,0.134571,0.370156,-0.480161,0.712982,-0.677051,0.873127,-1.5567,1.7233

1119_3x1002_3,bsyn,-0.0523466,0.380811,-0.712951,0.500473,-0.936801,0.786669,-1.76216,1.59135

1119_3x1002_3,syn,-0.0453872,0.341818,-0.636527,0.451939,-0.844242,0.72017,-1.66455,1.55382

1119_3x1006_3,bsyn,0.0858585,0.358442,-0.540328,0.65075,-0.751887,0.791021,-1.48095,1.69582

1119_3x1006_3,syn,0.0932724,0.332702,-0.488364,0.619157,-0.682547,0.758575,-1.36232,1.57399

1119_3x1007_3,bsyn,0.0241032,0.407747,-0.662988,0.633265,-0.884525,0.809253,-1.9154,1.98574

1119_3x1007_3,syn,0.0347273,0.364033,-0.565209,0.588064,-0.766317,0.735915,-1.5708,1.60962

1119_3x1008_3,bsyn,0.0384966,0.393116,-0.62346,0.619916,-0.854241,0.781087,-2.00417,1.52747

1119_3x1008_3,syn,0.0478032,0.359465,-0.571182,0.575691,-0.775991,0.720613,-1.7627,1.51064

1119_3x1009_3,bsyn,0.0429975,0.391777,-0.621892,0.611294,-0.842752,0.766421,-1.98131,1.70203

1119_3x1009_3,syn,0.0503953,0.352346,-0.540095,0.569253,-0.739035,0.703667,-1.74652,1.48556

1119_3x1010_3,bsyn,0.0518828,0.442199,-0.697509,0.71957,-0.933854,0.881146,-2.04208,1.73345

1119_3x1010_3,syn,0.0563724,0.408222,-0.625671,0.668676,-0.829831,0.811701,-1.83792,1.69256

1119_3x1011_3,bsyn,0.0232641,0.397581,-0.661094,0.62355,-0.870853,0.783165,-1.86135,1.85313

1119_3x1011_3,syn,0.0377414,0.350235,-0.562303,0.560284,-0.754714,0.695767,-1.65863,1.5316

1119_3x1012_3,bsyn,-0.00146515,0.421597,-0.715832,0.625857,-0.954337,0.827981,-2.15071,1.59807

1119_3x1012_3,syn,0.00814038,0.379668,-0.624433,0.577073,-0.845953,0.754502,-1.9668,1.50021

1119_3x1013_3,bsyn,0.0874434,0.395145,-0.607519,0.688973,-0.810898,0.852598,-1.69549,1.52902

1119_3x1013_3,syn,0.0956628,0.365045,-0.525581,0.651415,-0.723171,0.804939,-1.53166,1.5886

1119_3x1014_3,bsyn,0.0270813,0.389009,-0.603672,0.650084,-0.820795,0.815782,-1.73893,1.88698

1119_3x1014_3,syn,0.0434588,0.346698,-0.53866,0.588277,-0.737138,0.719862,-1.44851,1.43341

1119_3x1015_3,bsyn,-0.0599374,0.405627,-0.737004,0.557182,-0.97833,0.765328,-2.04709,1.49235

1119_3x1015_3,syn,-0.0480057,0.364579,-0.658864,0.503583,-0.878478,0.689594,-1.84711,1.50604

1119_3x1017_3,bsyn,0.013628,0.408672,-0.671807,0.616926,-0.919216,0.781727,-2.03046,1.65129

1119_3x1017_3,syn,0.0275304,0.366456,-0.590557,0.563029,-0.813385,0.708413,-2.03818,1.48828

1119_3x1036_3,bsyn,-0.00690178,0.377426,-0.644267,0.556736,-0.858238,0.805739,-1.75094,1.57244

1119_3x1036_3,syn,-0.00465603,0.334772,-0.554951,0.507809,-0.749461,0.718749,-1.53328,1.64834

1122_3x1000_3,bsyn,-0.00343788,0.365809,-0.610787,0.564236,-0.891827,0.702577,-1.91644,1.39244

1122_3x1000_3,syn,0.0110222,0.325799,-0.510076,0.519791,-0.767681,0.645149,-1.78332,1.34645

1122_3x1001_3,bsyn,0.117329,0.367854,-0.469835,0.70879,-0.743787,0.888305,-1.59444,2.08698

1122_3x1001_3,syn,0.12858,0.318867,-0.365673,0.650173,-0.596969,0.797358,-1.31896,1.54809

1122_3x1002_3,bsyn,0.021897,0.33453,-0.557998,0.552397,-0.806314,0.795048,-1.45966,1.44818

1122_3x1002_3,syn,0.0330188,0.291278,-0.466563,0.490328,-0.709015,0.718049,-1.19386,1.28317

1122_3x1006_3,bsyn,0.130957,0.323751,-0.402059,0.671481,-0.704812,0.801999,-1.33172,1.55585

1122_3x1006_3,syn,0.139007,0.289862,-0.338421,0.621476,-0.582845,0.737952,-1.10258,1.36966

1122_3x1007_3,bsyn,0.0873844,0.34087,-0.450414,0.625438,-0.709185,0.759714,-1.69101,1.40373

1122_3x1007_3,syn,0.0917452,0.320971,-0.407373,0.601354,-0.644736,0.726168,-1.60046,1.4317

1122_3x1008_3,bsyn,0.071554,0.344997,-0.498482,0.616948,-0.782146,0.755082,-1.72716,1.73506

1122_3x1008_3,syn,0.0815538,0.312163,-0.420155,0.57912,-0.674034,0.701594,-1.51793,1.55156

1122_3x1009_3,bsyn,0.0493906,0.347811,-0.521493,0.586874,-0.777175,0.731464,-1.81295,1.56127

1122_3x1009_3,syn,0.0617964,0.291784,-0.41078,0.513287,-0.631305,0.640202,-1.42027,1.27827

1122_3x1010_3,bsyn,0.0799416,0.38327,-0.54351,0.685582,-0.760144,0.853673,-1.87344,1.67734

1122_3x1010_3,syn,0.0890311,0.340742,-0.450304,0.621695,-0.667324,0.771804,-1.65115,1.48236

1122_3x1011_3,bsyn,0.0269739,0.365087,-0.590442,0.625291,-0.815557,0.792743,-1.647,1.55562

1122_3x1011_3,syn,0.0431252,0.315911,-0.465239,0.572664,-0.666765,0.722969,-1.38458,1.40344

1122_3x1012_3,bsyn,0.0193263,0.36643,-0.555936,0.598527,-0.777544,0.741082,-1.82795,1.62061

1122_3x1012_3,syn,0.0253576,0.337965,-0.4879,0.563658,-0.677105,0.710897,-1.86121,1.58443

1122_3x1013_3,bsyn,0.117429,0.314182,-0.411713,0.627266,-0.648396,0.792092,-1.21818,1.78882

1122_3x1013_3,syn,0.123378,0.293127,-0.358811,0.607716,-0.586292,0.764434,-1.13768,1.65177

1122_3x1014_3,bsyn,0.0086738,0.349136,-0.567774,0.599947,-0.770886,0.749221,-1.32071,1.60957

1122_3x1014_3,syn,0.0189627,0.325676,-0.519851,0.564554,-0.718442,0.700195,-1.24076,1.45729

1122_3x1015_3,bsyn,0.00854251,0.364406,-0.59804,0.585543,-0.849697,0.745248,-1.71998,1.53668

1122_3x1015_3,syn,0.0272358,0.312063,-0.469019,0.52555,-0.660564,0.668153,-1.45048,1.51885

1122_3x1017_3,bsyn,0.121712,0.345873,-0.459756,0.663246,-0.738182,0.841414,-1.59302,1.73948

1122_3x1017_3,syn,0.13296,0.313645,-0.383672,0.618659,-0.614622,0.771095,-1.52472,1.60329

1122_3x1036_3,bsyn,0.0595915,0.322047,-0.471175,0.592506,-0.64886,0.75866,-1.41342,1.50755

1122_3x1036_3,syn,0.0653271,0.291096,-0.414573,0.541475,-0.57236,0.684563,-1.32609,1.34188

1125_3x1000_3,bsyn,-0.0648657,0.419277,-0.809787,0.524732,-1.13805,0.711988,-2.3443,1.60692

1125_3x1000_3,syn,-0.0461446,0.380466,-0.717868,0.478765,-1.03872,0.648409,-2.19591,1.37091

1125_3x1001_3,bsyn,0.0509734,0.427555,-0.665528,0.666248,-0.961635,0.816928,-2.14885,2.1182

1125_3x1001_3,syn,0.0619582,0.386845,-0.584435,0.610343,-0.871767,0.739549,-1.93727,1.82955

1125_3x1002_3,bsyn,-0.0684806,0.38558,-0.754229,0.487864,-1.01547,0.75793,-1.80715,1.51499

1125_3x1002_3,syn,-0.049204,0.348695,-0.654852,0.444135,-0.901439,0.69568,-1.66335,1.16517

1125_3x1006_3,bsyn,0.021248,0.350433,-0.58111,0.557613,-0.794148,0.698244,-1.53411,1.44815

1125_3x1006_3,syn,0.0305422,0.333929,-0.548011,0.536848,-0.756083,0.662867,-1.42075,1.33197

1125_3x1007_3,bsyn,-0.0437026,0.428768,-0.754351,0.572214,-1.09228,0.753942,-2.29635,1.61883

1125_3x1007_3,syn,-0.0205144,0.362703,-0.607403,0.491477,-0.88819,0.641445,-2.02647,1.34001

1125_3x1008_3,bsyn,-0.00355119,0.411335,-0.714319,0.581682,-1.02553,0.737721,-2.237,1.70441

1125_3x1008_3,syn,0.00866498,0.383787,-0.647919,0.551609,-0.94145,0.69982,-2.02924,1.53931

1125_3x1009_3,bsyn,-0.0208954,0.400885,-0.691759,0.528832,-0.986536,0.659325,-2.34149,1.45509

1125_3x1009_3,syn,-0.0107422,0.364742,-0.604277,0.489319,-0.891739,0.611742,-2.06154,1.55443

1125_3x1010_3,bsyn,0.0423938,0.437159,-0.679303,0.643394,-1.0255,0.796978,-2.37607,1.6628

1125_3x1010_3,syn,0.0560864,0.372668,-0.559441,0.561116,-0.891475,0.683207,-1.95439,1.3371

1125_3x1011_3,bsyn,-0.0517958,0.41556,-0.775679,0.560357,-1.05277,0.708531,-2.16039,1.61821

1125_3x1011_3,syn,-0.0362456,0.37929,-0.684409,0.520284,-0.95631,0.660342,-1.88946,1.55097

1125_3x1012_3,bsyn,-0.045085,0.407151,-0.751752,0.52805,-1.09081,0.708829,-2.18177,1.37119

1125_3x1012_3,syn,-0.0363444,0.380602,-0.682761,0.497029,-0.991965,0.662184,-2.02633,1.32202

1125_3x1013_3,bsyn,0.00663702,0.375825,-0.638606,0.56979,-0.88557,0.732474,-1.75791,1.42104

1125_3x1013_3,syn,0.0175087,0.348058,-0.582672,0.533735,-0.832839,0.675124,-1.57834,1.31518

1125_3x1014_3,bsyn,-0.0327808,0.399411,-0.747185,0.551547,-1.0139,0.710436,-1.78418,1.7989

1125_3x1014_3,syn,-0.0177034,0.363565,-0.641748,0.515366,-0.9182,0.652123,-1.6909,1.41346

1125_3x1015_3,bsyn,-0.11764,0.410173,-0.810571,0.501055,-1.11156,0.671377,-2.10263,1.41274

1125_3x1015_3,syn,-0.0976607,0.369157,-0.730325,0.44683,-1.02704,0.590245,-1.94644,1.34879

1125_3x1017_3,bsyn,-0.0158634,0.421096,-0.770401,0.561581,-1.04389,0.730164,-1.9988,1.51987

1125_3x1017_3,syn,0.00122496,0.386069,-0.688706,0.520567,-0.962903,0.671951,-1.84769,1.45437

1125_3x1036_3,bsyn,-0.00615859,0.354576,-0.60035,0.551088,-0.779477,0.814707,-1.63966,1.71993

1125_3x1036_3,syn,0.00372214,0.325721,-0.54446,0.508245,-0.727816,0.737248,-1.45745,1.47429

1128_3x1000_3,bsyn,0.0634777,0.357899,-0.541336,0.633304,-0.777003,0.784242,-1.51951,1.79425

1128_3x1000_3,syn,0.0687953,0.327166,-0.478686,0.586224,-0.669851,0.723812,-1.40161,1.55129

1128_3x1001_3,bsyn,0.220536,0.368251,-0.369586,0.826215,-0.625102,0.982117,-1.30707,1.95558

1128_3x1001_3,syn,0.226407,0.328007,-0.292872,0.765442,-0.537142,0.901191,-1.13823,1.6809

1128_3x1002_3,bsyn,0.0288,0.329828,-0.532321,0.563325,-0.794107,0.740885,-1.47576,1.30252

1128_3x1002_3,syn,0.0390382,0.293055,-0.453429,0.50746,-0.661705,0.669294,-1.23416,1.20644

1128_3x1006_3,bsyn,0.187255,0.318452,-0.311043,0.73244,-0.596663,0.870354,-1.46438,1.70808

1128_3x1006_3,syn,0.181486,0.280219,-0.257419,0.655255,-0.47528,0.786048,-1.14046,1.65439

1128_3x1007_3,bsyn,0.138259,0.333582,-0.424659,0.667172,-0.649591,0.807213,-1.42615,1.55839

1128_3x1007_3,syn,0.140188,0.315156,-0.381482,0.648746,-0.5924,0.778511,-1.32956,1.68215

1128_3x1008_3,bsyn,0.170065,0.365862,-0.443518,0.757663,-0.731921,0.918529,-1.43503,1.80511

1128_3x1008_3,syn,0.180271,0.319818,-0.334683,0.702163,-0.572087,0.840989,-1.24216,1.61075

1128_3x1009_3,bsyn,0.145496,0.351143,-0.44501,0.708491,-0.693481,0.855022,-1.3532,1.55704

1128_3x1009_3,syn,0.15197,0.292113,-0.333823,0.621489,-0.531957,0.737261,-1.09305,1.29315

1128_3x1010_3,bsyn,0.156371,0.360486,-0.419171,0.747301,-0.696485,0.891714,-1.46795,1.91125

1128_3x1010_3,syn,0.158731,0.318401,-0.34641,0.677546,-0.607101,0.797333,-1.32174,1.65587

1128_3x1011_3,bsyn,0.0972243,0.343676,-0.441709,0.684911,-0.674823,0.843311,-1.38292,1.91931

1128_3x1011_3,syn,0.101486,0.307932,-0.377485,0.624752,-0.587347,0.772754,-1.20535,1.66822

1128_3x1012_3,bsyn,0.0838611,0.383909,-0.569635,0.713295,-0.800343,0.85084,-1.45713,1.51823

1128_3x1012_3,syn,0.0917406,0.31497,-0.428781,0.606472,-0.632119,0.726888,-1.26062,1.40112

1128_3x1013_3,bsyn,0.165324,0.329813,-0.367232,0.718698,-0.617169,0.860924,-1.17712,1.54196

1128_3x1013_3,syn,0.173468,0.295375,-0.303601,0.669838,-0.520142,0.795483,-1.07455,1.42336

1128_3x1014_3,bsyn,0.113174,0.37268,-0.479605,0.74048,-0.733354,0.898945,-1.3141,1.90346

1128_3x1014_3,syn,0.130577,0.322359,-0.378497,0.672676,-0.600871,0.805691,-1.08543,1.70133

1128_3x1015_3,bsyn,0.0396426,0.349214,-0.535158,0.613588,-0.770002,0.74626,-1.1489,1.3503

1128_3x1015_3,syn,0.0531542,0.305276,-0.455113,0.54804,-0.620246,0.658346,-1.0404,1.175

1128_3x1017_3,bsyn,0.12348,0.352951,-0.47867,0.69284,-0.766037,0.839508,-1.27257,1.45891

1128_3x1017_3,syn,0.135069,0.31525,-0.393816,0.642773,-0.63423,0.779378,-1.23107,1.36196

1128_3x1036_3,bsyn,0.138577,0.30604,-0.35875,0.656415,-0.557386,0.82779,-0.999771,1.70021

1128_3x1036_3,syn,0.130367,0.244431,-0.264517,0.545983,-0.42988,0.663775,-0.864116,1.37042

