SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max
m9xm1,syn,0.00420992,0.229286,-0.388362,0.348962,-0.704702,0.463054,-1.17289,0.892788

m9xm2,bsyn,-0.0572937,0.354108,-0.663147,0.48417,-0.842582,0.610863,-1.58535,1.48373

m9xm2,syn,-0.0324939,0.255779,-0.453869,0.360648,-0.785259,0.470374,-1.2745,1.12312

m9xm3,bsyn,-0.0680692,0.304712,-0.600225,0.402405,-0.757706,0.525386,-1.64713,1.23002

m9xm3,syn,-0.0580348,0.25959,-0.509631,0.342633,-0.735182,0.548842,-1.34392,1.15168

m9xm4,bsyn,-0.0152515,0.286765,-0.498785,0.454565,-0.643669,0.585052,-1.26648,1.18806

m9xm4,syn,-0.00491417,0.224626,-0.382446,0.353497,-0.618266,0.463996,-1.16671,1.12725

m9xm5,bsyn,-0.254821,0.328127,-0.810804,0.250241,-0.987141,0.456571,-1.81215,1.69361

m9xm5,syn,-0.220767,0.269978,-0.681228,0.18832,-1.0154,0.352777,-1.6894,1.14554

m9xm6,bsyn,-0.10187,0.34223,-0.678167,0.447644,-0.857452,0.589953,-1.60243,1.59866

m9xm6,syn,-0.0791807,0.271697,-0.532268,0.351531,-0.767413,0.492636,-1.46836,1.26023

m9xm7,bsyn,-0.0333434,0.323741,-0.582738,0.479088,-0.766963,0.6089,-1.39525,1.42908

m9xm7,syn,-0.0193775,0.26508,-0.467238,0.401781,-0.663827,0.543633,-1.15316,1.11759

m9xm8,bsyn,-0.0776641,0.313882,-0.607506,0.411748,-0.783236,0.565948,-1.53246,1.51164

m9xm8,syn,-0.0635898,0.259115,-0.489053,0.341753,-0.808445,0.51491,-1.37086,1.30515

